514 	 0 	 47 	 10847.148438 	 13534.708008 	 7008.726074 	 5321.350098 	 6153.883789 	 3902.780029 	 4211.623535 	 2785.904541 	 2627.437988 	 2330.363037
514 	 0 	 48 	 13484.512695 	 11846.259766 	 11102.941406 	 12154.678711 	 8788.154297 	 10076.840820 	 11250.315430 	 13504.498047 	 17934.683594 	 25710.029297
514 	 0 	 49 	 14383.587891 	 10899.642578 	 10771.809570 	 5684.497559 	 7685.422852 	 5545.894043 	 6657.588867 	 7359.515137 	 4659.106445 	 2692.102783
514 	 0 	 50 	 15596.018555 	 14853.230469 	 20778.085938 	 28318.832031 	 20066.443359 	 13611.796875 	 12517.874023 	 7766.767578 	 5941.776855 	 5870.921387
514 	 0 	 51 	 42507.062500 	 41219.449219 	 61670.058594 	 81677.210938 	 96516.085938 	 94182.406250 	 82650.554688 	 87961.007812 	 105442.054688 	 122918.984375
514 	 0 	 52 	 29493.783203 	 28882.068359 	 20466.201172 	 10583.447266 	 12884.447266 	 11863.069336 	 14888.769531 	 20060.882812 	 18859.720703 	 23748.960938
514 	 0 	 53 	 10389.047852 	 10221.946289 	 5672.270020 	 7123.116699 	 9611.614258 	 8684.676758 	 5003.564941 	 5318.113770 	 6738.447266 	 6283.539062
514 	 0 	 54 	 10918.218750 	 7782.909180 	 9990.357422 	 6696.834961 	 4816.465332 	 4140.415039 	 3155.659668 	 2432.499023 	 3607.688965 	 5121.597168
514 	 0 	 55 	 35247.667969 	 45956.976562 	 37303.656250 	 31063.660156 	 32966.015625 	 31048.060547 	 33255.960938 	 37533.851562 	 20993.248047 	 19822.261719
514 	 0 	 56 	 17346.738281 	 14364.078125 	 10941.844727 	 12054.675781 	 15843.024414 	 23400.349609 	 35027.765625 	 18587.939453 	 24359.132812 	 29089.871094
514 	 0 	 57 	 9092.227539 	 9767.890625 	 14111.385742 	 14083.910156 	 13531.440430 	 8858.728516 	 7710.607910 	 8669.833008 	 7923.730469 	 9410.987305
514 	 0 	 58 	 7741.652832 	 4733.143066 	 6817.383301 	 6677.596680 	 5852.672363 	 5898.463867 	 8583.091797 	 6457.748047 	 5824.221191 	 7794.057129
514 	 0 	 59 	 3220.377930 	 3699.858398 	 4372.780762 	 2533.357422 	 1784.956543 	 1711.089966 	 2218.604736 	 3254.386719 	 4096.097656 	 2590.295898
514 	 0 	 60 	 7295.990723 	 5246.300781 	 5794.140137 	 3913.520752 	 2539.242920 	 3680.286133 	 4969.631348 	 4560.345215 	 6502.505859 	 5966.723145
514 	 0 	 61 	 36423.949219 	 43397.843750 	 44830.574219 	 33535.972656 	 24552.783203 	 22861.378906 	 20015.958984 	 13165.614258 	 14105.079102 	 16873.830078
514 	 0 	 62 	 9803.306641 	 10678.647461 	 9576.945312 	 6946.711426 	 7128.742676 	 6132.557617 	 7161.725098 	 8217.473633 	 8256.114258 	 9480.875000
514 	 0 	 63 	 24262.570312 	 17713.363281 	 20656.466797 	 21258.701172 	 19591.013672 	 16615.138672 	 21186.498047 	 17795.242188 	 14628.916992 	 11885.180664
514 	 0 	 64 	 6519.674805 	 5341.867188 	 5443.270020 	 6296.136719 	 7190.978516 	 4996.339355 	 6112.583008 	 3606.766846 	 2781.493896 	 2013.204590
514 	 0 	 65 	 3766.088623 	 5120.776367 	 5931.940430 	 3444.473145 	 2608.547852 	 2618.609131 	 3295.111816 	 2424.295654 	 2444.903809 	 3288.093750
514 	 0 	 66 	 42831.738281 	 22734.457031 	 21393.097656 	 17497.435547 	 11968.521484 	 16623.154297 	 10412.642578 	 13942.831055 	 12557.091797 	 13751.938477
514 	 0 	 67 	 24702.978516 	 17888.871094 	 16317.611328 	 14216.631836 	 20096.816406 	 27833.060547 	 34996.871094 	 37318.082031 	 30971.748047 	 23701.701172
514 	 0 	 68 	 26409.607422 	 25727.412109 	 34929.273438 	 36371.906250 	 26908.773438 	 33095.832031 	 42488.468750 	 53125.464844 	 32028.296875 	 31067.179688
514 	 0 	 69 	 25923.466797 	 29063.070312 	 21808.751953 	 28023.210938 	 33619.234375 	 21958.419922 	 20991.642578 	 18539.019531 	 18186.787109 	 20357.509766
514 	 0 	 70 	 12202.893555 	 9082.690430 	 9026.803711 	 8100.936523 	 8068.673340 	 6587.855957 	 6249.099121 	 7659.893066 	 10360.931641 	 9490.343750
514 	 0 	 71 	 11954.617188 	 12196.010742 	 8552.675781 	 9596.874023 	 9737.776367 	 10012.746094 	 9729.830078 	 10022.192383 	 6012.914551 	 8175.227539
514 	 0 	 72 	 2707.345215 	 3546.218994 	 4886.940918 	 3573.739990 	 1866.584229 	 1730.821777 	 1684.440186 	 1714.144165 	 1391.913940 	 944.659790
514 	 0 	 73 	 32535.035156 	 25441.646484 	 36880.726562 	 40708.683594 	 43510.503906 	 53752.343750 	 63232.816406 	 84805.132812 	 91122.164062 	 115512.718750
514 	 0 	 74 	 14504.236328 	 17072.580078 	 23693.679688 	 21622.582031 	 17160.236328 	 24476.726562 	 21449.011719 	 11362.821289 	 16958.398438 	 23156.748047
514 	 0 	 75 	 7654.076660 	 9671.314453 	 10025.262695 	 14333.544922 	 11822.638672 	 15308.426758 	 12065.849609 	 9514.663086 	 6623.967773 	 3374.927246
514 	 0 	 76 	 8672.294922 	 8777.828125 	 12443.859375 	 15502.240234 	 17604.912109 	 25628.833984 	 15120.166016 	 21360.421875 	 31428.353516 	 16322.761719
514 	 0 	 77 	 8202.096680 	 6498.529297 	 5523.347656 	 8071.921875 	 10060.269531 	 6403.184082 	 6690.423828 	 8626.604492 	 9896.855469 	 7753.887695
514 	 0 	 78 	 3921.249512 	 5398.364746 	 3109.716064 	 2375.697754 	 2175.848877 	 2112.327393 	 2244.376465 	 1461.586426 	 1494.947754 	 1468.283203
514 	 0 	 79 	 27733.699219 	 38666.601562 	 20253.623047 	 11339.897461 	 8389.075195 	 7106.465332 	 5783.780273 	 3750.516113 	 4250.333984 	 4616.098145
514 	 0 	 80 	 7379.591309 	 4589.637207 	 2352.886963 	 2935.966309 	 1676.067993 	 1253.070190 	 641.212952 	 807.196106 	 536.185181 	 584.048767
514 	 0 	 81 	 21074.492188 	 12584.371094 	 15867.728516 	 12131.297852 	 12697.490234 	 10607.198242 	 10379.964844 	 7665.437988 	 7288.189453 	 9154.820312
514 	 0 	 82 	 21821.777344 	 25470.972656 	 14082.845703 	 15043.465820 	 8762.831055 	 4955.947754 	 4799.863770 	 4228.470703 	 4173.938965 	 4844.881348
514 	 0 	 83 	 14823.245117 	 13487.162109 	 18561.054688 	 17873.238281 	 26566.763672 	 28225.423828 	 26722.556641 	 19624.248047 	 10211.991211 	 14168.999023
514 	 0 	 84 	 16050.929688 	 22060.843750 	 22413.666016 	 25532.523438 	 37267.179688 	 36569.222656 	 48841.851562 	 67355.609375 	 75217.335938 	 101548.335938
514 	 0 	 85 	 25484.224609 	 35289.105469 	 25557.089844 	 15151.947266 	 11446.973633 	 16229.744141 	 10523.666016 	 14628.230469 	 9654.433594 	 7488.387695
514 	 0 	 86 	 42820.601562 	 43315.308594 	 64609.875000 	 37823.125000 	 49658.964844 	 68546.398438 	 81148.625000 	 81372.546875 	 54709.308594 	 39303.195312
514 	 0 	 87 	 3436.665771 	 1778.583984 	 2029.525513 	 1810.996338 	 1966.575195 	 1890.131348 	 2035.360352 	 2774.144775 	 3848.823242 	 3662.203369
514 	 0 	 88 	 39169.707031 	 29885.435547 	 25568.779297 	 19495.322266 	 19556.476562 	 22147.177734 	 11919.177734 	 16422.238281 	 12944.110352 	 16430.472656
514 	 0 	 89 	 22022.210938 	 25208.025391 	 15145.167969 	 17051.748047 	 14197.525391 	 18779.011719 	 26981.056641 	 24251.246094 	 27922.982422 	 39784.332031
514 	 0 	 90 	 38826.777344 	 32259.294922 	 45381.214844 	 66070.312500 	 40943.105469 	 46309.246094 	 49151.316406 	 63087.363281 	 77571.718750 	 93407.632812
514 	 0 	 91 	 9445.145508 	 5951.064941 	 7937.645508 	 10932.924805 	 10755.058594 	 12511.058594 	 10037.156250 	 10975.704102 	 10706.235352 	 13868.397461
514 	 0 	 92 	 28160.650391 	 25365.789062 	 19998.138672 	 20249.625000 	 21581.158203 	 14124.510742 	 8682.803711 	 5970.472168 	 7124.146973 	 4414.210449
514 	 0 	 93 	 10980.279297 	 15130.119141 	 13214.676758 	 15588.299805 	 9774.143555 	 14427.480469 	 16096.839844 	 9523.550781 	 13937.347656 	 10520.839844
514 	 0 	 94 	 4584.851562 	 4426.190430 	 4771.801758 	 5472.840820 	 8138.777832 	 11894.041992 	 11607.041992 	 12114.552734 	 9160.962891 	 8205.338867
514 	 0 	 95 	 4931.967773 	 3150.582275 	 3535.387451 	 3744.603027 	 4371.935547 	 4706.865723 	 4938.014648 	 4320.992676 	 3916.143066 	 5790.767090
514 	 0 	 96 	 57557.195312 	 86082.820312 	 75221.984375 	 111282.210938 	 112593.414062 	 132617.437500 	 142237.562500 	 110416.914062 	 144708.984375 	 102395.421875
514 	 0 	 97 	 2192.810303 	 2886.026367 	 3882.826416 	 2026.961060 	 2741.416260 	 3214.006836 	 1676.643188 	 2088.031738 	 2828.270264 	 3682.362549
514 	 0 	 98 	 30974.117188 	 28243.498047 	 41353.984375 	 50209.152344 	 59389.179688 	 30283.480469 	 31415.324219 	 20746.582031 	 29643.775391 	 33034.136719
514 	 0 	 99 	 13036.237305 	 19436.033203 	 18851.296875 	 12861.311523 	 14747.269531 	 18305.763672 	 15639.128906 	 17431.560547 	 15424.573242 	 16084.166016
1014 	 10 	 0 	 13140.085938 	 19217.835938 	 18199.400391 	 20171.099609 	 10422.158203 	 8579.107422 	 11070.264648 	 8645.449219 	 9780.735352 	 6103.947754
1014 	 10 	 1 	 5699.705566 	 3951.451904 	 2845.152100 	 3151.291992 	 4694.883789 	 2955.593750 	 2164.656738 	 2209.821533 	 3242.388672 	 4168.376465
1014 	 10 	 2 	 4117.424316 	 5698.046387 	 5508.911621 	 3333.216064 	 2954.187500 	 2595.167969 	 1514.593384 	 2019.022583 	 1791.194580 	 2193.294189
1014 	 10 	 3 	 18754.884766 	 21342.337891 	 20892.056641 	 14161.737305 	 10500.391602 	 15387.536133 	 22597.458984 	 22039.031250 	 18656.492188 	 22600.974609
1014 	 10 	 4 	 647.439575 	 686.932983 	 1025.155518 	 1069.522095 	 723.881104 	 707.941162 	 425.103119 	 596.248535 	 663.897766 	 889.817139
1014 	 10 	 5 	 6995.371094 	 4595.128418 	 3585.683350 	 4765.355469 	 3599.741699 	 5300.234375 	 4446.469727 	 5727.204590 	 3483.814941 	 4193.867188
1014 	 10 	 6 	 11606.693359 	 16635.433594 	 8760.964844 	 7871.355469 	 4673.913574 	 4413.978516 	 5973.242188 	 6030.900879 	 7796.528320 	 9462.874023
1014 	 10 	 7 	 12051.271484 	 13341.833984 	 19574.562500 	 10854.169922 	 11872.243164 	 15732.502930 	 10662.940430 	 15183.001953 	 19077.919922 	 28265.423828
1014 	 10 	 8 	 33935.367188 	 25359.818359 	 20438.542969 	 29271.509766 	 17338.435547 	 19925.785156 	 28686.798828 	 17775.724609 	 23121.351562 	 21461.857422
1014 	 10 	 9 	 3084.321777 	 3336.410156 	 4798.958008 	 4717.592285 	 3997.915771 	 4488.369629 	 3136.935303 	 1575.293213 	 1591.490112 	 1909.175659
1014 	 10 	 10 	 8237.813477 	 10501.685547 	 8587.916016 	 5763.785156 	 4265.650391 	 4160.652832 	 6035.156738 	 6645.558105 	 3940.784180 	 2633.337402
1014 	 10 	 11 	 23903.345703 	 34981.917969 	 50102.531250 	 66624.562500 	 60511.828125 	 56256.718750 	 59457.160156 	 74807.789062 	 65347.031250 	 84710.406250
1014 	 10 	 12 	 96733.390625 	 79127.250000 	 108333.140625 	 139691.156250 	 174881.703125 	 244535.734375 	 314516.343750 	 357808.875000 	 492939.531250 	 383764.906250
1014 	 10 	 13 	 9102.631836 	 8794.429688 	 4752.769531 	 4885.770508 	 6701.721191 	 8437.761719 	 12161.690430 	 17046.744141 	 12313.872070 	 16598.740234
1014 	 10 	 14 	 4987.894531 	 5054.975098 	 5916.521973 	 7464.798828 	 10929.391602 	 8463.161133 	 9747.836914 	 7623.022949 	 4529.689941 	 6551.616211
1014 	 10 	 15 	 23857.671875 	 28192.359375 	 41656.894531 	 23972.349609 	 22799.496094 	 21690.033203 	 28150.730469 	 29514.505859 	 31042.560547 	 23661.501953
1014 	 10 	 16 	 1753.794800 	 2457.799072 	 3225.640869 	 3901.336670 	 5227.620605 	 5847.330566 	 5627.899902 	 3727.331543 	 1941.668335 	 2634.735352
1014 	 10 	 17 	 4415.354980 	 2462.833740 	 2246.840576 	 2005.039062 	 2570.741943 	 3610.916504 	 3367.303711 	 2104.572998 	 2301.760742 	 1314.120972
1014 	 10 	 18 	 3375.829590 	 4708.923340 	 3616.492188 	 2307.222168 	 1553.297485 	 852.851562 	 544.939941 	 390.244049 	 461.178345 	 319.256592
1014 	 10 	 19 	 20422.880859 	 22070.111328 	 19071.767578 	 21675.083984 	 22001.462891 	 25985.642578 	 26651.685547 	 28835.261719 	 16287.575195 	 14239.958984
1014 	 10 	 20 	 9017.312500 	 8934.526367 	 4823.440430 	 2794.449951 	 2033.559326 	 1520.147217 	 2156.336426 	 1439.026611 	 1548.966064 	 857.682678
1014 	 10 	 21 	 1930.095459 	 1577.184692 	 1628.790161 	 2272.634033 	 2548.256836 	 2425.644043 	 3285.805176 	 3336.484131 	 3734.722900 	 5310.080078
1014 	 10 	 22 	 15230.704102 	 19397.949219 	 17406.591797 	 24514.228516 	 32252.150391 	 27561.193359 	 31115.708984 	 21573.667969 	 28403.089844 	 22419.845703
1014 	 10 	 23 	 15421.652344 	 21028.724609 	 25448.005859 	 16860.837891 	 17973.472656 	 17273.132812 	 24507.431641 	 21907.039062 	 19747.976562 	 15412.916992
1014 	 10 	 24 	 14204.696289 	 12439.875977 	 13659.190430 	 13710.102539 	 10295.645508 	 13584.036133 	 8865.659180 	 10451.493164 	 12631.913086 	 6857.227051
1014 	 10 	 25 	 11605.643555 	 5920.169922 	 4982.554199 	 6856.093750 	 5685.731934 	 7876.372070 	 10894.500000 	 11932.351562 	 12340.866211 	 11834.031250
1014 	 10 	 26 	 3901.314453 	 4524.636719 	 5663.619629 	 8124.117188 	 6687.385742 	 3457.120117 	 2739.524414 	 2909.166016 	 1888.883301 	 1564.575195
1014 	 10 	 27 	 2527.641602 	 1460.243042 	 1723.507568 	 1259.937866 	 1345.961060 	 715.642029 	 826.124329 	 465.671387 	 468.570648 	 237.932068
1014 	 10 	 28 	 3391.556641 	 4559.377930 	 5636.727051 	 3515.602783 	 3891.518311 	 3431.796387 	 2183.199463 	 1814.619873 	 920.617065 	 672.376465
1014 	 10 	 29 	 7482.547363 	 4092.711670 	 3364.479492 	 2129.719238 	 1972.747681 	 1112.737793 	 859.748596 	 1226.514038 	 1189.602905 	 879.278015
1014 	 10 	 30 	 11797.550781 	 13491.190430 	 19210.373047 	 22721.724609 	 23615.177734 	 12250.359375 	 6781.063965 	 6041.742676 	 6179.770996 	 8613.444336
1014 	 10 	 31 	 19913.119141 	 16911.437500 	 24503.220703 	 16226.463867 	 14624.058594 	 11503.748047 	 12242.949219 	 14822.608398 	 16190.506836 	 9391.885742
1014 	 10 	 32 	 12521.349609 	 7849.408203 	 4847.721680 	 2921.579346 	 2585.896240 	 3077.236328 	 2814.758789 	 1932.278931 	 1845.474976 	 2442.397461
1014 	 10 	 33 	 5543.548828 	 8310.587891 	 11350.579102 	 6585.328125 	 5940.785156 	 7778.985352 	 8750.534180 	 10570.170898 	 8439.466797 	 11957.302734
1014 	 10 	 34 	 1918.589600 	 2720.071289 	 3288.929199 	 2080.686279 	 1952.961792 	 2569.986816 	 2521.762207 	 2843.770996 	 2016.279053 	 1740.395020
1014 	 10 	 35 	 757.969421 	 931.455994 	 751.387146 	 410.220734 	 457.864288 	 292.685974 	 286.880920 	 416.387299 	 330.866425 	 168.043167
1014 	 10 	 36 	 47053.218750 	 27520.150391 	 15874.226562 	 11234.230469 	 11598.425781 	 12614.988281 	 6561.940918 	 9098.668945 	 11729.193359 	 17034.847656
1014 	 10 	 37 	 4300.403320 	 2499.938965 	 2125.714844 	 3136.216309 	 2968.171631 	 2977.966797 	 2094.898193 	 2239.442627 	 1258.328491 	 723.607117
1014 	 10 	 38 	 12503.887695 	 12557.047852 	 18129.244141 	 10954.751953 	 11091.541016 	 9548.431641 	 13215.931641 	 12013.204102 	 13205.887695 	 17708.835938
1014 	 10 	 39 	 1456.507446 	 817.941284 	 1105.952759 	 1255.985962 	 981.512756 	 1234.446899 	 810.644592 	 582.853821 	 300.391388 	 293.159271
1014 	 10 	 40 	 13177.684570 	 12786.736328 	 17543.101562 	 21961.855469 	 31722.066406 	 33947.402344 	 17633.917969 	 17221.763672 	 9332.480469 	 6191.794922
1014 	 10 	 41 	 103883.203125 	 60554.445312 	 45216.660156 	 53915.527344 	 61444.527344 	 59714.843750 	 87041.570312 	 52022.281250 	 73030.976562 	 97647.414062
1014 	 10 	 42 	 2207.635986 	 2112.314453 	 1071.023193 	 1195.325195 	 1317.812012 	 815.743896 	 449.333252 	 319.420593 	 338.996246 	 271.318909
1014 	 10 	 43 	 4811.040527 	 3807.908936 	 3746.110840 	 5425.951660 	 3041.674316 	 1570.496704 	 794.109985 	 588.157654 	 359.476257 	 339.410919
1014 	 10 	 44 	 6464.683105 	 4563.750977 	 5805.343262 	 6003.087891 	 7994.779785 	 4373.860840 	 2196.898438 	 1311.395996 	 1401.911011 	 1567.961304
1014 	 10 	 45 	 4743.611816 	 6076.479492 	 3901.627441 	 3927.417480 	 4603.795410 	 3615.837158 	 1946.643433 	 2562.173096 	 2376.467285 	 1841.791382
1014 	 10 	 46 	 49909.785156 	 39965.976562 	 39571.632812 	 21174.335938 	 14238.660156 	 7669.128418 	 10672.627930 	 8041.089355 	 9824.309570 	 10111.780273
1014 	 10 	 47 	 2546.554932 	 3400.903320 	 3950.896484 	 4814.695312 	 2886.202881 	 2624.522949 	 2019.439575 	 1662.643799 	 1499.999512 	 1941.458740
1014 	 10 	 48 	 26828.523438 	 35215.695312 	 52646.968750 	 62796.820312 	 74079.531250 	 37096.554688 	 45915.289062 	 66798.523438 	 82900.382812 	 76416.750000
1014 	 10 	 49 	 1625.452515 	 1133.871460 	 1104.967651 	 1579.892090 	 2183.952148 	 1647.309814 	 2380.091309 	 3370.708496 	 3200.457275 	 3672.338135
1014 	 10 	 50 	 4489.902832 	 4024.615234 	 3727.054443 	 5286.745605 	 4303.834961 	 5345.715332 	 3123.968994 	 2462.373779 	 1745.125977 	 1712.827148
1014 	 10 	 51 	 137860.343750 	 79368.296875 	 47822.003906 	 51850.652344 	 50457.761719 	 69881.414062 	 94502.804688 	 140016.203125 	 82686.351562 	 61455.601562
